"endTime","artistName","trackName","msPlayed"
"2023-03-15 16:26","Skillet","Sometimes",206933
"2023-03-15 16:30","Skillet","Lucy",4375
"2023-03-15 16:30","Skillet","Never Surrender",210520
"2023-03-15 16:40","Skillet","Dead Inside",23540
"2023-03-15 17:01","Skillet","Dead Inside",153236
"2023-03-15 17:08","Skillet","Would It Matter",252280
"2023-03-15 17:11","Skillet","Monster - Alternate Radio Version",167359
"2023-03-15 17:14","Skillet","Feel Invincible",229933
"2023-03-15 17:18","Skillet","Back from the Dead",213586
"2023-03-15 17:23","Skillet","Stars",225853
"2023-03-15 17:26","Skillet","I Want to Live",208826
"2023-03-15 17:30","Skillet","Undefeated",215880
"2023-03-15 17:33","Skillet","Lions",18980
"2023-03-15 17:33","Skillet","Famous",198400
"2023-03-15 17:49","Skillet","Out of Hell",100640
"2023-03-15 18:00","Skillet","Out of Hell",113553
"2023-03-15 18:03","Skillet","Burn It Down",196453
"2023-03-15 18:11","Skillet","Watching for Comets",209280
"2023-03-15 18:15","Skillet","Saviors of the World",226066
"2023-03-15 18:27","Skillet","The Resistance",112366
"2023-03-15 19:47","Skillet","The Resistance",119885
"2023-03-15 19:51","Skillet","Breaking Free (feat. Lacey Sturm)",232813
"2023-03-15 20:02","Skillet","Stay 'Til the Daylight",34540
"2023-03-15 20:19","Skillet","Brave",17033
"2023-03-15 20:19","Skillet","Stay 'Til the Daylight",29161
"2023-03-15 20:24","Andrew Baena","The Blood Swamps",278181
"2023-03-15 20:26","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",146333
"2023-03-15 20:30","Casey Edwards","Bury the Light",240389
"2023-03-16 14:31","Casey Edwards","Bury the Light",81280
"2023-03-16 14:42","Blue Stahli","Rockstar",45300
"2023-03-16 15:04","Blue Stahli","Rockstar",180772
"2023-03-16 15:08","Celldweller","Good L_ck (Yo_'re F_cked)",215729
"2023-03-16 15:12","Cryoshell","Bye Bye Babylon",276923
"2023-03-16 15:15","Blue Stahli","ULTRAnumb",2432
"2023-03-16 15:15","Jason Charles Miller","Rules of Nature - Platinum Mix",150786
"2023-03-16 15:15","Egypt Central","Raise the Gates",2134
"2023-03-16 15:15","Equilibrium","Snüffel",3798
"2023-03-16 15:15","Beast In Black","Cry Out For A Hero",4935
"2023-03-16 15:20","Cryoshell","Gravity Hurts",271836
"2023-03-16 15:42","Simon Viklund","I Will Give You My All 2017",175536
"2023-03-16 15:52","Simon Viklund","I Will Give You My All 2017",16760
"2023-03-16 17:32","Blue Stahli","Rockstar",225800
"2023-03-16 17:35","Blue Stahli","Ready Aim Fire",184666
"2023-03-16 17:35","Blue Stahli","Anti You",11544
"2023-03-16 17:39","Skillet","Rise Up",238168
"2023-03-16 17:41","Beast In Black","Cry Out For A Hero",104886
"2023-03-16 17:45","Brothers of Metal","Njord",230319
"2023-03-16 17:48","Sabaton","Fields of Verdun",197413
"2023-03-16 17:49","Dynazty","Presence of Mind",38651
"2023-03-16 18:00","SiM","Under the Tree",14007
"2023-03-16 18:00","Casey Edwards","Bury the Light",582400
"2023-03-16 18:03","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",146333
"2023-03-16 18:06","Brothers of Metal","Ride of the Valkyries",206666
"2023-03-16 18:10","Celldweller","Good L_ck (Yo_'re F_cked)",215729
"2023-03-16 18:14","Sabaton","Stormtroopers",236000
"2023-03-16 18:18","Cryoshell","Bye Bye Babylon",276923
"2023-03-16 18:20","SiM","The Rumbling (TV Size)",90265
"2023-03-16 18:22","Jason Charles Miller","Red Sun - Maniac Agenda Mix",133666
"2023-03-16 18:25","Casey Edwards","Silver Bullet",191134
"2023-03-16 18:30","DragonForce","Ashes of the Dawn",273520
"2023-03-16 18:33","Young Medicine","Shinjū",200186
"2023-03-16 18:34","Mick Gordon","At Doom's Gate",70770
"2023-03-16 18:36","Beast In Black","Cry Out For A Hero",69331
"2023-03-16 18:38","Kit Walters","The Stains of Time - Maniac Agenda Mix",130186
"2023-03-16 18:42","Sabaton","The Last Stand",235840
"2023-03-16 18:46","Bloodbound","Tears of a Dragonheart",229533
"2023-03-16 18:47","SiM","EXiSTENCE - TV Edit",90013
"2023-03-16 18:50","The Chalkeaters","Doom Crossing: Eternal Horizons",153000
"2023-03-16 18:54","Cryoshell","Gravity Hurts",271836
"2023-03-16 18:57","Jason Charles Miller","Rules of Nature - Platinum Mix",150786
"2023-03-16 19:00","NAOKI","Find Your One Way",217338
"2023-03-16 19:04","Battlejuice","Made Of Steel",203600
"2023-03-16 19:07","Combichrist","Gotta Go",179096
"2023-03-16 19:10","Casey Edwards","Vacant Surrender",187857
"2023-03-16 19:15","Skillet","Circus for a Psycho",271933
"2023-03-16 19:18","Sabaton","Night Witches",181333
"2023-03-16 19:19","Celldweller","Good L_ck (Yo_'re F_cked)",18933
"2023-03-16 19:24","Skillet","It's Not Me, It's You",6809
"2023-03-16 19:24","Skillet","Circus for a Psycho",221235
"2023-03-16 19:27","Skillet","Lions",1315
"2023-03-16 19:27","Skillet","The Resistance",161572
"2023-03-16 19:27","Skillet","Whispers in the Dark",2979
"2023-03-16 19:28","Skillet","Victorious",1872
"2023-03-16 19:28","Skillet","Set It Off",2017
"2023-03-16 19:28","Skillet","Rebirthing",6176
"2023-03-16 19:28","Skillet","Salvation",43982
"2023-03-16 19:31","Skillet","Monster",178013
"2023-03-16 19:35","Skillet","Circus for a Psycho",262264
"2023-03-16 19:39","SEGA SOUND TEAM","Find Your Flame",248986
"2023-03-16 19:41","Skillet","Rise Up",129740
"2023-03-16 19:41","Fit For A King","Breaking the Mirror",2778
"2023-03-16 19:46","Skillet","Madness in Me",257453
"2023-03-16 19:47","A Day To Remember","Mr. Highway's Thinking About The End",2462
"2023-03-16 19:47","Crystal Lake","+81",82217
"2023-03-16 19:48","Self Deception","TicToc (Brace For Impact)",22964
"2023-03-16 19:52","Andrew Baena","The Blood Swamps",278181
"2023-03-16 19:55","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",146333
"2023-03-16 20:04","Casey Edwards","Bury the Light",582400
"2023-03-16 20:06","Smash Stereo","Riot",48668
"2023-03-16 20:06","NAOKI","Find Your One Way",1725
"2023-03-16 20:06","Mick Gordon","At Doom's Gate",70770
"2023-03-16 20:12","Cody Matthew Johnson","Subhuman",308553
"2023-03-16 20:14","Kit Walters","The Stains of Time - Maniac Agenda Mix",130186
"2023-03-16 20:15","Crystal Lake","Disobey",2140
"2023-03-16 20:15","thrown","dwell",96773
"2023-03-16 20:27","Castlevania Sound Team","Bloody Tears",204306
"2023-03-16 20:31","Mick Gordon","Rip & Tear",257734
"2023-03-16 20:32","Gutrectomy","Backstreet Brawls",13617
"2023-03-16 20:34","Jason Charles Miller","Rules of Nature - Platinum Mix",150786
"2023-03-16 20:36","Slayer","Delusions of Saviour",115413
"2023-03-16 20:37","Fractalize","Immersed",71342
"2023-03-16 20:39","Andrey Avkhimovich","On the Hunt",778
"2023-03-16 20:39","Mick Gordon","Bfg Division",804
"2023-03-16 20:39","Casey Edwards","The Duel",117713
"2023-03-16 20:49","Mick Gordon","Bfg Division",506762
"2023-03-16 21:00","Andrey Avkhimovich","On the Hunt",29375
"2023-03-16 21:27","Andrey Avkhimovich","On the Hunt",17420
"2023-03-16 23:37","Skillet","Circus for a Psycho",409451
"2023-03-16 23:39","AISHA","Perfection Can't Please Me",2721
"2023-03-16 23:39","SEGA SOUND TEAM","Cyber Space 1-2: Flowing",2167
"2023-03-16 23:39","Kit Walters","A Soul Can't Be Cut - Platinum Mix",7540
"2023-03-16 23:39","SEGA SOUND TEAM","Regal Ruin : Back In Time",3055
"2023-03-16 23:39","Lyn","Last Surprise",2910
"2023-03-16 23:39","Tetsuya Shibata","BATTLE-1 (VERGIL) from Devil May Cry 3 SE",7611
"2023-03-16 23:40","SEGA SOUND TEAM","FOR TRUE STORY - Circuit Freq RMX / RIVAL BATTLE : SHADOW THE HEDGEHOG",27658
"2023-03-16 23:55","Skillet","Back to Life",260300
"2023-03-17 00:19","Throw The Fight","Not so Hollywood",3360
"2023-03-17 00:19","Casey Edwards","Devil Trigger",1435
"2023-03-17 00:19","Tee Lopes","Metallic Madness Zone Act 1",3490
"2023-03-17 00:19","Skillet","Awake and Alive",2036
"2023-03-17 00:19","Skillet","Back to Life",1793
"2023-03-17 00:46","Capcom Sound Team","The Time Has Come (Nero's Combat)",111480
"2023-03-17 00:56","Capcom Sound Team","The Time Has Come (Nero's Combat)",88464
"2023-03-17 00:56","Saint Asonia","Let Me Live My Life",1200
"2023-03-17 00:56","Casey Edwards","Devil Trigger - Instrumental Edit",1227
"2023-03-17 01:03","Daisuke Ishiwatari","Magnolia Èclair",13288
"2023-03-17 01:03","Little V.","Bury the Light (Dmc5)",4233
"2023-03-17 01:03","zYnthetic","Abandon V3",151
"2023-03-17 01:03","Lab Grown Music","Max Dead Metal",7861
"2023-03-17 01:03","平田志穂子","Break Out Of...",160827
"2023-03-17 01:04","Arc System Works","Holy Orders ~Be Just Or Be Dead~",3670
"2023-03-17 01:04","DragonForce","Through The Fire And Flames",4254
"2023-03-17 01:04","Little V.","I Am All of Me",9563
"2023-03-17 01:15","Sam Houghton","Into Asgard",91104
"2023-03-17 02:28","Skillet","The Resistance",4795
"2023-03-17 02:28","Ramin Djawadi","We Are The Resistance",16154
"2023-03-17 02:28","Skillet","Circus for a Psycho",18895
"2023-03-17 02:37","Skillet","Circus for a Psycho",244590
"2023-03-17 02:40","Skillet","The Resistance",232066
"2023-03-17 03:58","Elita","Introverted",1754
"2023-03-17 03:58","Hyperduck Soundworks","Abadis Forest",17343
"2023-03-17 03:58","Gareth Coker","The Blinded Forest",6248
"2023-03-17 03:58","Skillet","Circus for a Psycho",140850
"2023-03-17 03:58","Trillian","Remember You Omnichord",3204
"2023-03-17 03:58","Elita","Agoraphobia",1277
"2023-03-17 03:58","C418","Minecraft",1982
"2023-03-17 04:04","Lena Raine","Left to Bloom",342960
"2023-03-17 04:07","Elita","Void",155133
"2023-03-17 04:10","C418","Living Mice",177500
"2023-03-17 04:13","Men I Trust","Show Me How",215110
"2023-03-17 04:18","C418","Ballad of the Cats",275500
"2023-03-17 04:20","TileKid","you not the same",128799
"2023-03-17 04:23","Gareth Coker","The Blinded Forest",208170
"2023-03-17 04:27","Molina","Cold",210227
"2023-03-17 04:31","Ark Patrol","Let Go",248056
"2023-03-17 04:35","Kitty Kallen","Its Been a Long, Long Time",204493
"2023-03-17 04:37","Clairo","How - demo",127040
"2023-03-17 04:38","Gareth Coker","Naru, Embracing the Light (feat. Rachel Mellis)",84077
"2023-03-17 04:41","Elita","Perverted",188597
"2023-03-17 04:44","Lucas Lex","Wizard",166687
"2023-03-17 04:49","Lena Raine","One More Day",278546
"2023-03-17 04:51","Patti Page","Old Cape Cod",156733
"2023-03-17 04:57","Kumi Tanioka","An Ordinary Day",331364
"2023-03-17 05:00","Lena Raine","A Chance to Rest",187549
"2023-03-17 05:03","Samuel Åberg","Five",178585
"2023-03-17 05:06","Trillian","Remember You Omnichord",160000
"2023-03-17 05:09","The Ink Spots","It's Funny To Everyone But Me",176333
"2023-03-17 05:12","Fats Waller","Jitterbug Waltz",200386
"2023-03-17 05:14","Hyperduck Soundworks","Falana",128332
"2023-03-17 05:18","Gene Wilder","Pure Imagination - From ""Willy Wonka & The Chocolate Factory"" Soundtrack",260226
"2023-03-17 05:22","David Housden","A Writer Writes",222545
"2023-03-17 05:27","DM DOKURO","The Tale of a Cruel World",261514
"2023-03-17 05:30","Elita","Introverted",189008
"2023-03-17 05:33","Jason Graves","A Survivor Is Born",192933
"2023-03-17 05:34","Lena Raine","Reconciliation",89361
"2023-03-17 05:38","Kumi Tanioka","Floating Dream",205200
"2023-03-17 05:43","Trevor Alan Gomes","Teatime Meadows",306816
"2023-03-17 05:50","Theophany","Believe in Your Strengths",429015
"2023-03-17 05:53","Grouper","Poison Tree",196893
"2023-03-17 05:56","Chris Christodoulou","Prelude in D-Flat Major",136025
"2023-03-17 05:59","Fox Academy","Choking on Flowers",208848
"2023-03-17 06:02","Danny Baranowsky","The Binding of Isaac",197126
"2023-03-17 06:07","Sam Hulick","An End Once and For All - Extended Cut",286946
"2023-03-17 06:13","Lena Raine","Ancestry",343506
"2023-03-17 06:16","Trillian","Drift Away Omnichord",193018
"2023-03-17 06:18","Nightmargin","My Burden Is Light",115257
"2023-03-17 06:21","Liana Flores","rises the moon",161929
"2023-03-17 06:26","Lena Raine","Rubedo",312020
"2023-03-17 06:28","The Fleetwoods","Truly Do",125893
"2023-03-17 06:30","TEMPOREX","Numbers",127972
"2023-03-17 06:32","Stafford Bawler","The Chasm",120000
"2023-03-17 06:35","Damjan Mravunac","The Sigils of Our Name",152000
"2023-03-17 06:36","The Ink Spots","I'll Never Smile Again",90004
"2023-03-17 12:20","Skillet","Circus for a Psycho",260128
"2023-03-17 12:20","Skillet","Back to Life",7496
"2023-03-17 12:22","Powerglove","Kirby",9859
"2023-03-17 12:22","Skillet","What I Believe",97991
"2023-03-17 12:29","DragonForce","Through The Fire And Flames",439120
"2023-03-17 12:36","DragonForce","Fury Of The Storm",406840
"2023-03-17 12:46","DragonForce","Soldiers Of The Wastelands",587160
"2023-03-17 12:54","Mick Gordon","SkullHacker",435852
"2023-03-17 13:00","Mick Gordon","Mastermind",397500
"2023-03-17 13:12","Brothers of Metal","Prophecy of Ragnarök",222373
"2023-03-17 13:15","Caramella Girls","Caramelldansen",175333
"2023-03-17 13:19","Sabaton","Ghost Division",231186
"2023-03-17 13:24","Wind Rose","Diggy Diggy Hole",315986
"2023-03-17 13:31","Casey Edwards","Devil Trigger",405212
"2023-03-17 13:34","RichaadEB","Megalovania",193000
"2023-03-17 13:37","Noisecream","Mist of Rage",175272
"2023-03-17 13:44","Mick Gordon","Flesh & Metal",422000
"2023-03-17 13:47","RichaadEB","Devil Trigger",194437
"2023-03-17 13:53","Capcom Sound Team","""DEVILS NEVER CRY""(スタッフロール)",319906
"2023-03-17 14:10","MASTER BOOT RECORD","Skynet",141959
"2023-03-17 14:57","Skillet","Circus for a Psycho",271933
"2023-03-17 15:01","Sabaton","Resist and Bite",207160
"2023-03-17 15:04","Andrew W.K.","Ready To Die",174973
"2023-03-17 15:08","Cryoshell","Creeping in My Soul",235207
"2023-03-17 15:12","Rob Zombie","Dragula",222826
"2023-03-17 15:15","Powerwolf","In the Name of God (Deus Vult)",195920
"2023-03-17 15:18","Combichrist","Gotta Go",179096
"2023-03-17 15:21","Sabaton","Night Witches",181333
"2023-03-17 15:24","Skillet","Monster",178013
"2023-03-17 15:34","Crush 40","I Am... All Of Me",12895
"2023-03-17 17:43","Crush 40","I Am... All Of Me",8117
"2023-03-17 17:47","Skillet","Circus for a Psycho",271933
"2023-03-17 17:48","Skillet","Lucy",1866
"2023-03-17 17:48","Skillet","Rise",6922
"2023-03-17 17:48","Skillet","Circus for a Psycho",13241
"2023-03-17 17:52","Skillet","American Noise",249880
"2023-03-17 17:56","Skillet","Madness in Me",257453
"2023-03-17 18:00","Skillet","Salvation",225400
"2023-03-17 18:04","Skillet","Fire and Fury",236480
"2023-03-17 18:08","Skillet","My Religion",252586
"2023-03-17 18:12","Skillet","Hard to Find",228186
"2023-03-17 18:15","Skillet","What I Believe",199480
"2023-03-17 18:19","Skillet","Battle Cry",225786
"2023-03-17 18:24","Skillet","Everything Goes Black",266666
"2023-03-17 18:28","Skillet","Freakshow",278800
"2023-03-17 18:31","Sabaton","Night Witches",181333
"2023-03-17 18:34","Skillet","Monster",178013
"2023-03-17 18:37","Fall Out Boy","Immortals",924
"2023-03-17 18:37","Ashes Remain","End of Me",1432
"2023-03-17 18:37","Avenged Sevenfold","Hail to the King",1530
"2023-03-17 18:37","Linkin Park","Numb",138653
"2023-03-17 18:40","Sabaton","Resist and Bite",207160
"2023-03-17 18:44","Adelitas Way","Invincible",16225
"2023-03-17 18:44","Evanescence","Bring Me To Life",2607
"2023-03-17 18:44","Skillet","Comatose",230426
"2023-03-17 18:47","The Offspring","You're Gonna Go Far, Kid",177826
"2023-03-17 18:51","Avenged Sevenfold","Welcome to the Family",245573
"2023-03-17 18:52","Black Veil Brides","In The End",3058
"2023-03-17 18:52","Fall Out Boy","Centuries",21939
"2023-03-17 18:55","Skillet","Undefeated",215880
"2023-03-17 18:59","Apocalyptica","I Don't Care - US Version",2953
"2023-03-17 18:59","Three Days Grace","Animal I Have Become",3510
"2023-03-17 18:59","Simple Plan","Last One Standing",200922
"2023-03-17 19:03","Stone Sour","Absolute Zero",229840
"2023-03-17 19:06","Avenged Sevenfold","Carry On",213993
"2023-03-17 19:10","Graeme Cornies","I'm My Own Master Now - Platinum Mix",192879
"2023-03-17 19:14","Cryoshell","Bye Bye Babylon",276923
"2023-03-17 19:18","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",146333
"2023-03-17 19:21","Beast In Black","Cry Out For A Hero",187738
"2023-03-17 19:24","Brothers of Metal","Ride of the Valkyries",206666
"2023-03-17 19:27","Young Medicine","Shinjū",200186
"2023-03-17 19:37","Casey Edwards","Bury the Light",582400
"2023-03-17 19:42","Cryoshell","Gravity Hurts",271836
"2023-03-17 19:44","Jason Charles Miller","Red Sun - Maniac Agenda Mix",133666
"2023-03-17 19:48","SEGA SOUND TEAM","Find Your Flame",248986
"2023-03-17 19:51","Daniel Tidwell","At Doom's Gate (DOOM E1M1)",197842
"2023-03-17 19:55","Sightless in Shadow","Turn This World Around",194500
"2023-03-17 19:58","Casey Edwards","Silver Bullet",191134
"2023-03-17 20:01","Andrew W.K.","Ready To Die",174973
"2023-03-17 20:03","Kit Walters","The Stains of Time - Maniac Agenda Mix",130186
"2023-03-17 20:07","SEGA SOUND TEAM","Undefeatable",264880
"2023-03-17 20:11","Battlejuice","Made Of Steel",203600
"2023-03-17 20:15","Cryoshell","Creeping in My Soul",235207
"2023-03-17 20:18","NAOKI","Find Your One Way",217338
"2023-03-17 20:23","Cody Matthew Johnson","Subhuman",308553
"2023-03-17 20:26","Jason Charles Miller","Rules of Nature - Platinum Mix",150786
"2023-03-17 20:30","SEGA SOUND TEAM","Break Through It All",249493
"2023-03-17 20:33","Combichrist","Gotta Go",179096
"2023-03-17 20:37","Cryoshell","FAUX",224280
"2023-03-17 20:41","Simon Viklund","I Will Give You My All 2017",224574
"2023-03-17 20:45","Casey Edwards","Vacant Surrender",286666
"2023-03-17 20:48","Jimmy Gnecco","It Has To Be This Way - Platinum Mix",175506
"2023-03-17 20:56","DragonForce","Through The Fire And Flames",439120
"2023-03-17 21:00","KEN BLAST","The Top - Extended",280000
"2023-03-17 21:04","HYDE","MAD QUALIA",208666
"2023-03-17 21:09","Capcom Sound Team","""DEVILS NEVER CRY""(スタッフロール)",319906
"2023-03-17 21:12","Castlevania Sound Team","Vampire Killer",190533
"2023-03-17 21:15","Free Dominguez","A Stranger I Remain - Maniac Agenda Mix",145706
"2023-03-17 21:17","Yoshiya Terayama","Devil Trigger - Opening Remix",147698
"2023-03-17 21:20","SEGA SOUND TEAM","It Has Come To This",169533
"2023-03-17 21:28","DragonForce","Revolution Deathsquad",473053
"2023-03-17 21:31","平田志穂子","Time To Make History",151666
"2023-03-17 21:34","Castlevania Sound Team","Bloody Tears",204306
"2023-03-17 21:37","Jimmy Gnecco","Collective Consciousness - Maniac Agenda Mix",158760
"2023-03-17 21:41","Sabaton","Screaming Eagles",247520
"2023-03-17 21:44","VAMPS","UNDERWORLD",200786
"2023-03-17 21:48","Egypt Central","Raise the Gates",203339
"2023-03-17 22:10","Ted Poley","Escape From The City ...for City Escape",73837
"2023-03-17 23:15","Ted Poley","Escape From The City ...for City Escape",38640
"2023-03-18 00:30","Skillet","Freakshow",278800
"2023-03-18 00:33","Andrew W.K.","Ready To Die",174973
"2023-03-18 00:44","Sabaton","Night Witches",41846
"2023-03-18 00:57","Sabaton","Night Witches",16960
"2023-03-18 11:48","Sabaton","Night Witches",26380
"2023-03-18 11:52","Skillet","Rise",260786
"2023-03-18 11:53","Skillet","Sick of It",58653
"2023-03-18 12:09","Casey Edwards","Bury the Light",582400
"2023-03-18 12:14","The 88","Biggering - Original Demo",301053
"2023-03-18 12:18","SEGA SOUND TEAM","Find Your Flame",248986
"2023-03-18 12:23","SEGA SOUND TEAM","Undefeatable",264880
"2023-03-18 12:24","Lena Raine","Resurrections",86581
"2023-03-18 12:28","Skillet","Circus for a Psycho",262054
"2023-03-18 12:28","Skillet","Circus for a Psycho",1168
"2023-03-18 12:38","Lena Raine","Resurrections",578648
"2023-03-18 12:43","Brothers of Metal","Yggdrasil",272292
"2023-03-18 12:47","Skillet","Circus for a Psycho",271933
"2023-03-18 13:05","Lena Raine","Resurrections",476283
"2023-03-18 17:02","Lena Raine","Resurrections",3260
"2023-03-19 14:15","Lena Raine","Resurrections",4480
"2023-03-19 16:06","Lena Raine","Resurrections",3940
"2023-03-19 18:00","Lena Raine","Resurrections",91345
"2023-03-19 18:04","Engelbert Humperdinck","A Man Without Love",203133
"2023-03-19 18:16","Cryoshell","Bye Bye Babylon",201
"2023-03-19 20:33","Cryoshell","Bye Bye Babylon",276759
"2023-03-19 20:36","Army Of Lovers","Crucified - Radio Edit",214093
"2023-03-19 20:46","Casey Edwards","Bury the Light",582400
"2023-03-19 20:50","ABBA","Lay All Your Love On Me",274466
"2023-03-19 20:55","SEGA SOUND TEAM","Undefeatable",264880
"2023-03-19 21:00","Deep Purple","Smoke on the Water",337613
"2023-03-19 21:23","Shiro SAGISU","A Cruel Angel's Thesis - Director's Edit Version",48907
"2023-03-20 01:13","Shiro SAGISU","A Cruel Angel's Thesis - Director's Edit Version",5618
"2023-03-20 01:28","Skillet","Circus for a Psycho",1420
"2023-03-20 02:26","Skillet","Circus for a Psycho",237900
"2023-03-20 11:11","Skillet","Circus for a Psycho",967
"2023-03-20 11:16","Brothers of Metal","Yggdrasil",272292
"2023-03-20 11:20","Army Of Lovers","Let the Sunshine in",235426
"2023-03-20 11:24","SEGA SOUND TEAM","I’m Here",248346
"2023-03-20 11:28","Army Of Lovers","Obsession",221760
"2023-03-20 11:32","John Williams","Duel of the Fates",254346
"2023-03-20 11:40","Mick Gordon","Bfg Division",506762
"2023-03-20 11:44","Molina","Hey Kids",233374
"2023-03-20 11:49","The 88","Biggering - Original Demo",301053
"2023-03-20 11:52","みっちりねこマーチングバンド","みっちりねこマーチ",192469
"2023-03-20 11:54","Louie Zong","Hello, World",115374
"2023-03-20 11:57","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",146333
"2023-03-20 12:01","SEGA SOUND TEAM","Find Your Flame",248986
"2023-03-20 12:14","Sabaton","Night Witches",181333
"2023-03-20 12:24","Casey Edwards","Bury the Light",582400
"2023-03-20 12:28","The Rah Band","Messages from the Stars",254080
"2023-03-20 12:29","In Love With a Ghost","Am I a Girl? Am I a Boy? Do I Really Care?",59480
"2023-03-20 12:33","Brothers of Metal","Ride of the Valkyries",206666
"2023-03-20 12:35","Jason Charles Miller","Red Sun - Maniac Agenda Mix",133666
"2023-03-20 12:38","Tee Lopes","Lights, Camera, Action! - Studiopolis Zone Act 1",187800
"2023-03-20 12:42","SiM","The Rumbling",220799
"2023-03-20 12:44","Max Coveri","Running in the 90's",146416
"2023-03-20 12:47","Andrew W.K.","Ready To Die",174973
"2023-03-20 12:51","Brothers of Metal","Njord",230319
"2023-03-20 12:53","Kit Walters","The Stains of Time - Maniac Agenda Mix",130186
"2023-03-20 12:56","Tee Lopes","Metallic Madness Zone Act 2",155600
"2023-03-20 12:57","Louie Zong","Ghost Duet",60004
"2023-03-20 12:59","SiM","Under the Tree",121692
"2023-03-20 13:00","Bee Gees","Stayin' Alive",92866
"2023-03-20 13:04","Brothers of Metal","Prophecy of Ragnarök",222373
"2023-03-20 13:06","SEGA SOUND TEAM","Stardust Speedway - ”B” mix",91200
"2023-03-20 13:08","Tee Lopes","Stardust Speedway Zone Act 2",175600
"2023-03-20 13:11","Jason Charles Miller","Rules of Nature - Platinum Mix",150786
"2023-03-20 13:14","Casey Edwards","Silver Bullet",191134
"2023-03-20 13:17","Cryoshell","Breakout",195981
"2023-03-20 13:21","Young Medicine","Shinjū",200186
"2023-03-20 13:24","Engelbert Humperdinck","Quando Quando Quando",201440
"2023-03-20 13:26","Tee Lopes","Hi-Spec Robo Go! - Hard Boiled Heavy Boss",108800
"2023-03-20 13:27","Mick Gordon","At Doom's Gate",70770
"2023-03-20 13:32","MGMT","Little Dark Age",299960
"2023-03-20 13:36","Sabaton","The Last Stand",235840
"2023-03-20 13:40","Bloodbound","Tears of a Dragonheart",229533
"2023-03-20 13:43","Smile","Butterfly",177453
"2023-03-20 13:45","SEGA SOUND TEAM","Friday Night",96148
"2023-03-20 13:48","Beast In Black","Cry Out For A Hero",207965
"2023-03-20 13:50","Tee Lopes","Metallic Madness Zone Act 1",135600
"2023-03-20 13:53","TEMPOREX","Nice Boys",180800
"2023-03-20 13:57","Brothers of Metal","Brothers Unite",246990
"2023-03-20 14:00","Jimmy Gnecco","It Has To Be This Way - Platinum Mix",175506
"2023-03-20 14:05","SEGA SOUND TEAM","Break Through It All",249493
"2023-03-20 14:07","The Chalkeaters","Doom Crossing: Eternal Horizons",153000
"2023-03-20 14:11","The Living Tombstone","My Ordinary Life",230894
"2023-03-20 14:15","Sabaton","The Attack of the Dead Men",235720
"2023-03-20 14:19","Brothers of Metal","Defenders of Valhalla",248811
"2023-03-20 14:22","Queen","Killer Queen - Remastered 2011",179600
"2023-03-20 14:24","Adventure Time","Island Song (Come Along with Me) [feat. Ashley Eriksson]",108721
"2023-03-20 14:28","Cryoshell","Gravity Hurts",271836
"2023-03-20 14:32","Tally Hall","Ruler of Everything",222106
"2023-03-20 14:36","Battlejuice","Made Of Steel",203600
"2023-03-20 14:37","Brothers of Metal","Son of Odin",75086
"2023-03-20 14:40","Battlejuice","Made Of Steel",203600
"2023-03-20 14:44","Brothers of Metal","Son of Odin",239335
"2023-03-20 14:48","Lemon Demon","The Ultimate Showdown of Ultimate Destiny",213087
"2023-03-20 14:49","Louie Zong","Ghost Choir",97842
"2023-03-20 14:52","SiM","The Rumbling (TV Size)",7879
"2023-03-20 14:52","Tee Lopes","Flying Battery Zone Act 1",175600
"2023-03-20 14:56","First and Forever","Sick Little Games",200966
"2023-03-20 15:00","Sabaton","Stormtroopers",236000
"2023-03-20 15:03","Scissor Sisters","I Can't Decide",166573
"2023-03-20 15:06","Elton John","I'm Still Standing",183440
"2023-03-20 15:10","SEGA SOUND TEAM","Super Sonic Racing",241973
"2023-03-20 15:13","NAOKI","Find Your One Way",217338
"2023-03-20 15:16","First and Forever","In Loving Memory",172013
"2023-03-20 15:20","Cryoshell","Creeping in My Soul",1640
"2023-03-20 15:20","Tears For Fears","Everybody Wants To Rule The World",1208
"2023-03-20 15:20","Beast In Black","No Surrender",630
"2023-03-20 15:20","Boney M.","Rasputin - Single Version",220733
"2023-03-20 15:20","Queen","Good Old-Fashioned Lover Boy - Remastered 2011",7325
"2023-03-20 15:20","Cody Matthew Johnson","Subhuman",1221
"2023-03-20 15:20","Simon Viklund","I Will Give You My All 2017",2951
"2023-03-20 15:20","Celldweller","Good L_ck (Yo_'re F_cked)",1196
"2023-03-20 15:24","Blue Stahli","Rockstar",225800
"2023-03-20 15:25","Toby Fox","Fallen Down",57818
"2023-03-20 15:38","SiM","Devil in Your Heart",145321
"2023-03-20 16:59","SiM","Devil in Your Heart",40710
"2023-03-20 17:02","Free Dominguez","A Stranger I Remain - Maniac Agenda Mix",145706
"2023-03-20 17:04","Kero Kero Bonito","I'd Rather Sleep",115352
"2023-03-20 17:08","Cryoshell","Come to My Heaven",233590
"2023-03-20 17:11","ABBA","Money, Money, Money",186426
"2023-03-20 17:11","Toby Fox","Death By Glamour",27150
